ID,bag,site,t1,t2,line,event,censor
8159,119,Williston Creek,228,Inf,NC2N,0,1
8160,119,Williston Creek,228,Inf,NC2N,0,1
8161,119,Williston Creek,228,Inf,NC2N,0,1
8162,119,Williston Creek,228,Inf,NC2N,0,1
8163,119,Williston Creek,228,Inf,NC2N,0,1
8164,119,Williston Creek,228,Inf,NC2N,0,1
8165,119,Williston Creek,228,Inf,NC2N,0,1
8166,119,Williston Creek,228,Inf,NC2N,0,1
8167,119,Williston Creek,228,Inf,NC2N,0,1
8168,119,Williston Creek,228,Inf,NC2N,0,1
8169,119,Williston Creek,228,Inf,NC2N,0,1
8170,119,Williston Creek,228,Inf,NC2N,0,1
8171,119,Williston Creek,228,Inf,NC2N,0,1
8172,119,Williston Creek,228,Inf,NC2N,0,1
8173,119,Williston Creek,228,Inf,NC2N,0,1
8174,119,Williston Creek,228,Inf,NC2N,0,1
8175,119,Williston Creek,228,Inf,NC2N,0,1
8176,119,Williston Creek,228,Inf,NC2N,0,1
8177,119,Williston Creek,228,Inf,NC2N,0,1
8178,119,Williston Creek,228,Inf,NC2N,0,1
8179,119,Williston Creek,228,Inf,NC2N,0,1
8180,119,Williston Creek,228,Inf,NC2N,0,1
8181,119,Williston Creek,228,Inf,NC2N,0,1
8182,119,Williston Creek,228,Inf,NC2N,0,1
8183,119,Williston Creek,228,Inf,NC2N,0,1
8184,119,Williston Creek,228,Inf,NC2N,0,1
8185,119,Williston Creek,228,Inf,NC2N,0,1
8186,119,Williston Creek,228,Inf,NC2N,0,1
8187,119,Williston Creek,228,Inf,NC2N,0,1
8188,119,Williston Creek,228,Inf,NC2N,0,1
8189,119,Williston Creek,228,Inf,NC2N,0,1
8190,119,Williston Creek,228,Inf,NC2N,0,1
8191,119,Williston Creek,228,Inf,NC2N,0,1
8192,119,Williston Creek,228,Inf,NC2N,0,1
8193,119,Williston Creek,228,Inf,NC2N,0,1
8194,119,Williston Creek,228,Inf,NC2N,0,1
8195,119,Williston Creek,228,Inf,NC2N,0,1
8196,119,Williston Creek,228,Inf,NC2N,0,1
8197,119,Williston Creek,228,Inf,NC2N,0,1
8198,119,Williston Creek,228,Inf,NC2N,0,1
8199,119,Williston Creek,228,Inf,NC2N,0,1
8200,119,Williston Creek,228,Inf,NC2N,0,1
8201,119,Williston Creek,228,Inf,NC2N,0,1
8202,119,Williston Creek,228,Inf,NC2N,0,1
8203,119,Williston Creek,228,Inf,NC2N,0,1
8204,119,Williston Creek,228,Inf,NC2N,0,1
8205,119,Williston Creek,228,Inf,NC2N,0,1
8206,119,Williston Creek,228,Inf,NC2N,0,1
8207,119,Williston Creek,228,Inf,NC2N,0,1
8208,119,Williston Creek,228,Inf,NC2N,0,1
8209,119,Williston Creek,228,Inf,NC2N,0,1
8210,119,Williston Creek,228,Inf,NC2N,0,1
8211,119,Williston Creek,228,Inf,NC2N,0,1
8212,119,Williston Creek,228,Inf,NC2N,0,1
8213,119,Williston Creek,228,Inf,NC2N,0,1
8214,119,Williston Creek,228,Inf,NC2N,0,1
8215,119,Williston Creek,228,Inf,NC2N,0,1
8216,119,Williston Creek,228,Inf,NC2N,0,1
8217,119,Williston Creek,228,Inf,NC2N,0,1
8218,119,Williston Creek,228,Inf,NC2N,0,1
8219,119,Williston Creek,228,Inf,NC2N,0,1
8220,119,Williston Creek,228,Inf,NC2N,0,1
8221,119,Williston Creek,228,Inf,NC2N,0,1
8222,119,Williston Creek,228,Inf,NC2N,0,1
8223,119,Williston Creek,228,Inf,NC2N,0,1
8224,119,Williston Creek,228,Inf,NC2N,0,1
8225,119,Williston Creek,228,Inf,NC2N,0,1
8226,119,Williston Creek,228,Inf,NC2N,0,1
8227,119,Williston Creek,228,Inf,NC2N,0,1
8228,119,Williston Creek,228,Inf,NC2N,0,1
8229,119,Williston Creek,228,Inf,NC2N,0,1
8230,119,Williston Creek,228,Inf,NC2N,0,1
8231,119,Williston Creek,228,Inf,NC2N,0,1
8232,119,Williston Creek,228,Inf,NC2N,0,1
8233,119,Williston Creek,228,Inf,NC2N,0,1
8234,119,Williston Creek,228,Inf,NC2N,0,1
8235,119,Williston Creek,228,Inf,NC2N,0,1
8236,119,Williston Creek,228,Inf,NC2N,0,1
8237,119,Williston Creek,228,Inf,NC2N,0,1
8238,119,Williston Creek,228,Inf,NC2N,0,1
8239,119,Williston Creek,228,Inf,NC2N,0,1
8240,119,Williston Creek,228,Inf,NC2N,0,1
8241,119,Williston Creek,228,Inf,NC2N,0,1
8242,119,Williston Creek,228,Inf,NC2N,0,1
8243,119,Williston Creek,228,Inf,NC2N,0,1
8244,119,Williston Creek,228,Inf,NC2N,0,1
8245,119,Williston Creek,228,Inf,NC2N,0,1
8246,119,Williston Creek,228,Inf,NC2N,0,1
8247,119,Williston Creek,228,Inf,NC2N,0,1
8248,119,Williston Creek,228,Inf,NC2N,0,1
8249,119,Williston Creek,228,Inf,NC2N,0,1
8250,131,Bogue Sound,0,14,NC2N,1,0
8251,131,Bogue Sound,59,74,NC2N,1,0
8252,131,Bogue Sound,132,144,NC2N,1,0
8253,131,Bogue Sound,132,144,NC2N,1,0
8254,131,Bogue Sound,132,144,NC2N,1,0
8255,131,Bogue Sound,132,144,NC2N,1,0
8256,131,Bogue Sound,132,144,NC2N,1,0
8257,131,Bogue Sound,132,144,NC2N,1,0
8258,131,Bogue Sound,132,144,NC2N,1,0
8259,131,Bogue Sound,132,144,NC2N,1,0
8260,131,Bogue Sound,132,144,NC2N,1,0
8261,131,Bogue Sound,132,144,NC2N,1,0
8262,131,Bogue Sound,132,144,NC2N,1,0
8263,131,Bogue Sound,132,144,NC2N,1,0
8264,131,Bogue Sound,132,144,NC2N,1,0
8265,131,Bogue Sound,132,144,NC2N,1,0
8266,131,Bogue Sound,132,144,NC2N,1,0
8267,131,Bogue Sound,132,144,NC2N,1,0
8268,131,Bogue Sound,132,144,NC2N,1,0
8269,131,Bogue Sound,132,144,NC2N,1,0
8270,131,Bogue Sound,132,144,NC2N,1,0
8271,131,Bogue Sound,132,144,NC2N,1,0
8272,131,Bogue Sound,132,144,NC2N,1,0
8273,131,Bogue Sound,132,144,NC2N,1,0
8274,131,Bogue Sound,132,144,NC2N,1,0
8275,131,Bogue Sound,132,144,NC2N,1,0
8276,131,Bogue Sound,132,144,NC2N,1,0
8277,131,Bogue Sound,132,144,NC2N,1,0
8278,131,Bogue Sound,132,144,NC2N,1,0
8279,131,Bogue Sound,132,144,NC2N,1,0
8280,131,Bogue Sound,132,144,NC2N,1,0
8281,131,Bogue Sound,132,144,NC2N,1,0
8282,131,Bogue Sound,132,144,NC2N,1,0
8283,131,Bogue Sound,132,144,NC2N,1,0
8284,131,Bogue Sound,132,144,NC2N,1,0
8285,131,Bogue Sound,132,144,NC2N,1,0
8286,131,Bogue Sound,132,144,NC2N,1,0
8287,131,Bogue Sound,132,144,NC2N,1,0
8288,131,Bogue Sound,132,144,NC2N,1,0
8289,131,Bogue Sound,132,144,NC2N,1,0
8290,131,Bogue Sound,132,144,NC2N,1,0
8291,131,Bogue Sound,132,144,NC2N,1,0
8292,131,Bogue Sound,132,144,NC2N,1,0
8293,131,Bogue Sound,132,144,NC2N,1,0
8294,131,Bogue Sound,132,144,NC2N,1,0
8295,131,Bogue Sound,132,144,NC2N,1,0
8296,131,Bogue Sound,132,144,NC2N,1,0
8297,131,Bogue Sound,159,173,NC2N,1,0
8298,131,Bogue Sound,159,173,NC2N,1,0
8299,131,Bogue Sound,159,173,NC2N,1,0
8300,131,Bogue Sound,159,173,NC2N,1,0
8301,131,Bogue Sound,159,173,NC2N,1,0
8302,131,Bogue Sound,159,173,NC2N,1,0
8303,131,Bogue Sound,159,173,NC2N,1,0
8304,131,Bogue Sound,159,173,NC2N,1,0
8305,131,Bogue Sound,159,173,NC2N,1,0
8306,131,Bogue Sound,159,173,NC2N,1,0
8307,131,Bogue Sound,159,173,NC2N,1,0
8308,131,Bogue Sound,159,173,NC2N,1,0
8309,131,Bogue Sound,159,173,NC2N,1,0
8310,131,Bogue Sound,159,173,NC2N,1,0
8311,131,Bogue Sound,159,173,NC2N,1,0
8312,131,Bogue Sound,159,173,NC2N,1,0
8313,131,Bogue Sound,159,173,NC2N,1,0
8314,131,Bogue Sound,159,173,NC2N,1,0
8315,131,Bogue Sound,159,173,NC2N,1,0
8316,131,Bogue Sound,159,173,NC2N,1,0
8317,131,Bogue Sound,159,173,NC2N,1,0
8318,131,Bogue Sound,159,173,NC2N,1,0
8319,131,Bogue Sound,159,173,NC2N,1,0
8320,131,Bogue Sound,159,173,NC2N,1,0
8321,131,Bogue Sound,159,173,NC2N,1,0
8322,131,Bogue Sound,159,173,NC2N,1,0
8323,131,Bogue Sound,159,173,NC2N,1,0
8324,131,Bogue Sound,159,173,NC2N,1,0
8325,131,Bogue Sound,159,173,NC2N,1,0
8326,131,Bogue Sound,159,173,NC2N,1,0
8327,131,Bogue Sound,159,173,NC2N,1,0
8328,131,Bogue Sound,159,173,NC2N,1,0
8329,131,Bogue Sound,159,173,NC2N,1,0
8330,131,Bogue Sound,159,173,NC2N,1,0
8331,131,Bogue Sound,159,173,NC2N,1,0
8332,131,Bogue Sound,159,173,NC2N,1,0
8333,131,Bogue Sound,159,173,NC2N,1,0
8334,131,Bogue Sound,159,173,NC2N,1,0
8335,131,Bogue Sound,159,173,NC2N,1,0
8336,131,Bogue Sound,159,173,NC2N,1,0
8337,131,Bogue Sound,159,173,NC2N,1,0
8338,131,Bogue Sound,159,173,NC2N,1,0
8339,131,Bogue Sound,159,173,NC2N,1,0
8340,131,Bogue Sound,159,173,NC2N,1,0
8341,131,Bogue Sound,159,173,NC2N,1,0
8342,131,Bogue Sound,159,173,NC2N,1,0
8343,131,Bogue Sound,159,173,NC2N,1,0
8344,131,Bogue Sound,159,173,NC2N,1,0
8345,131,Bogue Sound,159,173,NC2N,1,0
8346,131,Bogue Sound,159,173,NC2N,1,0
8347,131,Bogue Sound,159,173,NC2N,1,0
8348,131,Bogue Sound,159,173,NC2N,1,0
8349,131,Bogue Sound,159,173,NC2N,1,0
8350,131,Bogue Sound,159,173,NC2N,1,0
8351,131,Bogue Sound,159,173,NC2N,1,0
8352,131,Bogue Sound,159,173,NC2N,1,0
8353,131,Bogue Sound,159,173,NC2N,1,0
8354,131,Bogue Sound,159,173,NC2N,1,0
8355,131,Bogue Sound,159,173,NC2N,1,0
8356,131,Bogue Sound,159,173,NC2N,1,0
8357,131,Bogue Sound,159,173,NC2N,1,0
8358,131,Bogue Sound,159,173,NC2N,1,0
8359,131,Bogue Sound,159,173,NC2N,1,0
8360,131,Bogue Sound,159,173,NC2N,1,0
8361,131,Bogue Sound,159,173,NC2N,1,0
8362,131,Bogue Sound,159,173,NC2N,1,0
8363,131,Bogue Sound,159,173,NC2N,1,0
8364,131,Bogue Sound,159,173,NC2N,1,0
8365,131,Bogue Sound,159,173,NC2N,1,0
8366,131,Bogue Sound,159,173,NC2N,1,0
8367,131,Bogue Sound,159,173,NC2N,1,0
8368,131,Bogue Sound,159,173,NC2N,1,0
8369,131,Bogue Sound,159,173,NC2N,1,0
8370,131,Bogue Sound,159,173,NC2N,1,0
8371,131,Bogue Sound,159,173,NC2N,1,0
8372,131,Bogue Sound,159,173,NC2N,1,0
8373,131,Bogue Sound,159,173,NC2N,1,0
8374,131,Bogue Sound,159,173,NC2N,1,0
8375,131,Bogue Sound,159,173,NC2N,1,0
8376,131,Bogue Sound,159,173,NC2N,1,0
8377,131,Bogue Sound,159,173,NC2N,1,0
8378,131,Bogue Sound,159,173,NC2N,1,0
8379,131,Bogue Sound,159,173,NC2N,1,0
8380,131,Bogue Sound,159,173,NC2N,1,0
8381,131,Bogue Sound,159,173,NC2N,1,0
8382,131,Bogue Sound,159,173,NC2N,1,0
8383,131,Bogue Sound,159,173,NC2N,1,0
8384,131,Bogue Sound,159,173,NC2N,1,0
8385,131,Bogue Sound,159,173,NC2N,1,0
8386,131,Bogue Sound,159,173,NC2N,1,0
8387,131,Bogue Sound,159,173,NC2N,1,0
8388,131,Bogue Sound,159,173,NC2N,1,0
8389,131,Bogue Sound,159,173,NC2N,1,0
8390,131,Bogue Sound,159,173,NC2N,1,0
8391,131,Bogue Sound,159,173,NC2N,1,0
8392,131,Bogue Sound,159,173,NC2N,1,0
8393,131,Bogue Sound,159,173,NC2N,1,0
8394,131,Bogue Sound,159,173,NC2N,1,0
8395,131,Bogue Sound,159,173,NC2N,1,0
8396,131,Bogue Sound,159,173,NC2N,1,0
8397,131,Bogue Sound,173,187,NC2N,1,0
8398,131,Bogue Sound,173,187,NC2N,1,0
8399,131,Bogue Sound,173,187,NC2N,1,0
8400,131,Bogue Sound,173,187,NC2N,1,0
8401,131,Bogue Sound,173,187,NC2N,1,0
8402,131,Bogue Sound,173,187,NC2N,1,0
8403,131,Bogue Sound,173,187,NC2N,1,0
8404,131,Bogue Sound,173,187,NC2N,1,0
8405,131,Bogue Sound,173,187,NC2N,1,0
8406,131,Bogue Sound,173,187,NC2N,1,0
8407,131,Bogue Sound,173,187,NC2N,1,0
8408,131,Bogue Sound,173,187,NC2N,1,0
8409,131,Bogue Sound,187,201,NC2N,1,0
8410,131,Bogue Sound,187,201,NC2N,1,0
8411,131,Bogue Sound,187,201,NC2N,1,0
8412,131,Bogue Sound,187,201,NC2N,1,0
8413,131,Bogue Sound,187,201,NC2N,1,0
8414,131,Bogue Sound,201,216,NC2N,1,0
8415,131,Bogue Sound,201,216,NC2N,1,0
8416,131,Bogue Sound,216,229,NC2N,1,0
8417,131,Bogue Sound,0,Inf,NC2N,0,1
8418,131,Bogue Sound,14,Inf,NC2N,0,1
8419,131,Bogue Sound,28,Inf,NC2N,0,1
8420,131,Bogue Sound,46,Inf,NC2N,0,1
8421,131,Bogue Sound,46,Inf,NC2N,0,1
8422,131,Bogue Sound,59,Inf,NC2N,0,1
8423,131,Bogue Sound,59,Inf,NC2N,0,1
8424,131,Bogue Sound,74,Inf,NC2N,0,1
8425,131,Bogue Sound,89,Inf,NC2N,0,1
8426,131,Bogue Sound,89,Inf,NC2N,0,1
8427,131,Bogue Sound,103,Inf,NC2N,0,1
8428,131,Bogue Sound,118,Inf,NC2N,0,1
8429,131,Bogue Sound,118,Inf,NC2N,0,1
8430,131,Bogue Sound,132,Inf,NC2N,0,1
8431,131,Bogue Sound,132,Inf,NC2N,0,1
8432,131,Bogue Sound,144,Inf,NC2N,0,1
8433,131,Bogue Sound,144,Inf,NC2N,0,1
8434,131,Bogue Sound,159,Inf,NC2N,0,1
8435,131,Bogue Sound,159,Inf,NC2N,0,1
8436,131,Bogue Sound,173,Inf,NC2N,0,1
8437,131,Bogue Sound,173,Inf,NC2N,0,1
8438,131,Bogue Sound,187,Inf,NC2N,0,1
8439,131,Bogue Sound,201,Inf,NC2N,0,1
8440,131,Bogue Sound,201,Inf,NC2N,0,1
8441,131,Bogue Sound,216,Inf,NC2N,0,1
8442,131,Bogue Sound,216,Inf,NC2N,0,1
8443,131,Bogue Sound,229,Inf,NC2N,0,1
8444,131,Bogue Sound,229,Inf,NC2N,0,1
8445,131,Bogue Sound,229,Inf,NC2N,0,1
8446,131,Bogue Sound,229,Inf,NC2N,0,1
8447,131,Bogue Sound,229,Inf,NC2N,0,1
8448,131,Bogue Sound,229,Inf,NC2N,0,1
8449,131,Bogue Sound,229,Inf,NC2N,0,1
8450,131,Bogue Sound,229,Inf,NC2N,0,1
8451,131,Bogue Sound,229,Inf,NC2N,0,1
8452,131,Bogue Sound,229,Inf,NC2N,0,1
8453,131,Bogue Sound,229,Inf,NC2N,0,1
8454,131,Bogue Sound,229,Inf,NC2N,0,1
8455,131,Bogue Sound,229,Inf,NC2N,0,1
8456,131,Bogue Sound,229,Inf,NC2N,0,1
8457,131,Bogue Sound,229,Inf,NC2N,0,1
8458,132,Bogue Sound,74,89,NC2N,1,0
8459,132,Bogue Sound,74,89,NC2N,1,0
8460,132,Bogue Sound,132,144,NC2N,1,0
8461,132,Bogue Sound,132,144,NC2N,1,0
8462,132,Bogue Sound,132,144,NC2N,1,0
8463,132,Bogue Sound,132,144,NC2N,1,0
8464,132,Bogue Sound,132,144,NC2N,1,0
8465,132,Bogue Sound,132,144,NC2N,1,0
8466,132,Bogue Sound,132,144,NC2N,1,0
8467,132,Bogue Sound,132,144,NC2N,1,0
8468,132,Bogue Sound,132,144,NC2N,1,0
8469,132,Bogue Sound,132,144,NC2N,1,0
8470,132,Bogue Sound,132,144,NC2N,1,0
8471,132,Bogue Sound,132,144,NC2N,1,0
8472,132,Bogue Sound,132,144,NC2N,1,0
8473,132,Bogue Sound,132,144,NC2N,1,0
8474,132,Bogue Sound,132,144,NC2N,1,0
8475,132,Bogue Sound,132,144,NC2N,1,0
8476,132,Bogue Sound,132,144,NC2N,1,0
8477,132,Bogue Sound,132,144,NC2N,1,0
8478,132,Bogue Sound,132,144,NC2N,1,0
8479,132,Bogue Sound,132,144,NC2N,1,0
8480,132,Bogue Sound,132,144,NC2N,1,0
8481,132,Bogue Sound,132,144,NC2N,1,0
8482,132,Bogue Sound,132,144,NC2N,1,0
8483,132,Bogue Sound,132,144,NC2N,1,0
8484,132,Bogue Sound,132,144,NC2N,1,0
8485,132,Bogue Sound,132,144,NC2N,1,0
8486,132,Bogue Sound,132,144,NC2N,1,0
8487,132,Bogue Sound,132,144,NC2N,1,0
8488,132,Bogue Sound,132,144,NC2N,1,0
8489,132,Bogue Sound,132,144,NC2N,1,0
8490,132,Bogue Sound,132,144,NC2N,1,0
8491,132,Bogue Sound,132,144,NC2N,1,0
8492,132,Bogue Sound,132,144,NC2N,1,0
8493,132,Bogue Sound,132,144,NC2N,1,0
8494,132,Bogue Sound,132,144,NC2N,1,0
8495,132,Bogue Sound,132,144,NC2N,1,0
8496,132,Bogue Sound,132,144,NC2N,1,0
8497,132,Bogue Sound,132,144,NC2N,1,0
8498,132,Bogue Sound,144,159,NC2N,1,0
8499,132,Bogue Sound,144,159,NC2N,1,0
8500,132,Bogue Sound,144,159,NC2N,1,0
8501,132,Bogue Sound,144,159,NC2N,1,0
8502,132,Bogue Sound,144,159,NC2N,1,0
8503,132,Bogue Sound,144,159,NC2N,1,0
8504,132,Bogue Sound,144,159,NC2N,1,0
8505,132,Bogue Sound,144,159,NC2N,1,0
8506,132,Bogue Sound,144,159,NC2N,1,0
8507,132,Bogue Sound,144,159,NC2N,1,0
8508,132,Bogue Sound,144,159,NC2N,1,0
8509,132,Bogue Sound,144,159,NC2N,1,0
8510,132,Bogue Sound,144,159,NC2N,1,0
8511,132,Bogue Sound,144,159,NC2N,1,0
8512,132,Bogue Sound,144,159,NC2N,1,0
8513,132,Bogue Sound,144,159,NC2N,1,0
8514,132,Bogue Sound,144,159,NC2N,1,0
8515,132,Bogue Sound,144,159,NC2N,1,0
8516,132,Bogue Sound,144,159,NC2N,1,0
8517,132,Bogue Sound,144,159,NC2N,1,0
8518,132,Bogue Sound,144,159,NC2N,1,0
8519,132,Bogue Sound,144,159,NC2N,1,0
8520,132,Bogue Sound,144,159,NC2N,1,0
8521,132,Bogue Sound,144,159,NC2N,1,0
8522,132,Bogue Sound,144,159,NC2N,1,0
8523,132,Bogue Sound,144,159,NC2N,1,0
8524,132,Bogue Sound,144,159,NC2N,1,0
8525,132,Bogue Sound,144,159,NC2N,1,0
8526,132,Bogue Sound,144,159,NC2N,1,0
8527,132,Bogue Sound,144,159,NC2N,1,0
8528,132,Bogue Sound,144,159,NC2N,1,0
8529,132,Bogue Sound,144,159,NC2N,1,0
8530,132,Bogue Sound,144,159,NC2N,1,0
8531,132,Bogue Sound,144,159,NC2N,1,0
8532,132,Bogue Sound,144,159,NC2N,1,0
8533,132,Bogue Sound,144,159,NC2N,1,0
8534,132,Bogue Sound,144,159,NC2N,1,0
8535,132,Bogue Sound,144,159,NC2N,1,0
8536,132,Bogue Sound,144,159,NC2N,1,0
8537,132,Bogue Sound,144,159,NC2N,1,0
8538,132,Bogue Sound,144,159,NC2N,1,0
8539,132,Bogue Sound,144,159,NC2N,1,0
8540,132,Bogue Sound,144,159,NC2N,1,0
8541,132,Bogue Sound,144,159,NC2N,1,0
8542,132,Bogue Sound,144,159,NC2N,1,0
8543,132,Bogue Sound,144,159,NC2N,1,0
8544,132,Bogue Sound,144,159,NC2N,1,0
8545,132,Bogue Sound,144,159,NC2N,1,0
8546,132,Bogue Sound,144,159,NC2N,1,0
8547,132,Bogue Sound,144,159,NC2N,1,0
8548,132,Bogue Sound,144,159,NC2N,1,0
8549,132,Bogue Sound,144,159,NC2N,1,0
8550,132,Bogue Sound,144,159,NC2N,1,0
8551,132,Bogue Sound,144,159,NC2N,1,0
8552,132,Bogue Sound,144,159,NC2N,1,0
8553,132,Bogue Sound,144,159,NC2N,1,0
8554,132,Bogue Sound,144,159,NC2N,1,0
8555,132,Bogue Sound,144,159,NC2N,1,0
8556,132,Bogue Sound,144,159,NC2N,1,0
8557,132,Bogue Sound,159,173,NC2N,1,0
8558,132,Bogue Sound,159,173,NC2N,1,0
8559,132,Bogue Sound,159,173,NC2N,1,0
8560,132,Bogue Sound,159,173,NC2N,1,0
8561,132,Bogue Sound,159,173,NC2N,1,0
8562,132,Bogue Sound,159,173,NC2N,1,0
8563,132,Bogue Sound,159,173,NC2N,1,0
8564,132,Bogue Sound,159,173,NC2N,1,0
8565,132,Bogue Sound,159,173,NC2N,1,0
8566,132,Bogue Sound,159,173,NC2N,1,0
8567,132,Bogue Sound,159,173,NC2N,1,0
8568,132,Bogue Sound,159,173,NC2N,1,0
8569,132,Bogue Sound,159,173,NC2N,1,0
8570,132,Bogue Sound,159,173,NC2N,1,0
8571,132,Bogue Sound,159,173,NC2N,1,0
8572,132,Bogue Sound,159,173,NC2N,1,0
8573,132,Bogue Sound,159,173,NC2N,1,0
8574,132,Bogue Sound,159,173,NC2N,1,0
8575,132,Bogue Sound,159,173,NC2N,1,0
8576,132,Bogue Sound,159,173,NC2N,1,0
8577,132,Bogue Sound,159,173,NC2N,1,0
8578,132,Bogue Sound,159,173,NC2N,1,0
8579,132,Bogue Sound,159,173,NC2N,1,0
8580,132,Bogue Sound,159,173,NC2N,1,0
8581,132,Bogue Sound,159,173,NC2N,1,0
8582,132,Bogue Sound,159,173,NC2N,1,0
8583,132,Bogue Sound,159,173,NC2N,1,0
8584,132,Bogue Sound,159,173,NC2N,1,0
8585,132,Bogue Sound,173,187,NC2N,1,0
8586,132,Bogue Sound,173,187,NC2N,1,0
8587,132,Bogue Sound,173,187,NC2N,1,0
8588,132,Bogue Sound,173,187,NC2N,1,0
8589,132,Bogue Sound,173,187,NC2N,1,0
8590,132,Bogue Sound,173,187,NC2N,1,0
8591,132,Bogue Sound,173,187,NC2N,1,0
8592,132,Bogue Sound,173,187,NC2N,1,0
8593,132,Bogue Sound,173,187,NC2N,1,0
8594,132,Bogue Sound,173,187,NC2N,1,0
8595,132,Bogue Sound,173,187,NC2N,1,0
8596,132,Bogue Sound,173,187,NC2N,1,0
8597,132,Bogue Sound,173,187,NC2N,1,0
8598,132,Bogue Sound,173,187,NC2N,1,0
8599,132,Bogue Sound,173,187,NC2N,1,0
8600,132,Bogue Sound,173,187,NC2N,1,0
8601,132,Bogue Sound,173,187,NC2N,1,0
8602,132,Bogue Sound,187,201,NC2N,1,0
8603,132,Bogue Sound,187,201,NC2N,1,0
8604,132,Bogue Sound,0,Inf,NC2N,0,1
8605,132,Bogue Sound,0,Inf,NC2N,0,1
8606,132,Bogue Sound,14,Inf,NC2N,0,1
8607,132,Bogue Sound,14,Inf,NC2N,0,1
8608,132,Bogue Sound,28,Inf,NC2N,0,1
8609,132,Bogue Sound,28,Inf,NC2N,0,1
8610,132,Bogue Sound,46,Inf,NC2N,0,1
8611,132,Bogue Sound,59,Inf,NC2N,0,1
8612,132,Bogue Sound,74,Inf,NC2N,0,1
8613,132,Bogue Sound,74,Inf,NC2N,0,1
8614,132,Bogue Sound,89,Inf,NC2N,0,1
8615,132,Bogue Sound,89,Inf,NC2N,0,1
8616,132,Bogue Sound,103,Inf,NC2N,0,1
8617,132,Bogue Sound,103,Inf,NC2N,0,1
8618,132,Bogue Sound,118,Inf,NC2N,0,1
8619,132,Bogue Sound,132,Inf,NC2N,0,1
8620,132,Bogue Sound,144,Inf,NC2N,0,1
8621,132,Bogue Sound,144,Inf,NC2N,0,1
8622,132,Bogue Sound,159,Inf,NC2N,0,1
8623,132,Bogue Sound,159,Inf,NC2N,0,1
8624,132,Bogue Sound,173,Inf,NC2N,0,1
8625,132,Bogue Sound,187,Inf,NC2N,0,1
8626,132,Bogue Sound,187,Inf,NC2N,0,1
8627,132,Bogue Sound,201,Inf,NC2N,0,1
8628,132,Bogue Sound,201,Inf,NC2N,0,1
8629,132,Bogue Sound,216,Inf,NC2N,0,1
8630,132,Bogue Sound,216,Inf,NC2N,0,1
8631,132,Bogue Sound,229,Inf,NC2N,0,1
8632,132,Bogue Sound,229,Inf,NC2N,0,1
8633,132,Bogue Sound,229,Inf,NC2N,0,1
8634,132,Bogue Sound,229,Inf,NC2N,0,1
8635,132,Bogue Sound,229,Inf,NC2N,0,1
8636,132,Bogue Sound,229,Inf,NC2N,0,1
8637,132,Bogue Sound,229,Inf,NC2N,0,1
8638,132,Bogue Sound,229,Inf,NC2N,0,1
8639,132,Bogue Sound,229,Inf,NC2N,0,1
8640,132,Bogue Sound,229,Inf,NC2N,0,1
8641,132,Bogue Sound,229,Inf,NC2N,0,1
8642,132,Bogue Sound,229,Inf,NC2N,0,1
8643,132,Bogue Sound,229,Inf,NC2N,0,1
8644,132,Bogue Sound,229,Inf,NC2N,0,1
8645,132,Bogue Sound,229,Inf,NC2N,0,1
8646,132,Bogue Sound,229,Inf,NC2N,0,1
8647,132,Bogue Sound,229,Inf,NC2N,0,1
8648,132,Bogue Sound,229,Inf,NC2N,0,1
8649,132,Bogue Sound,229,Inf,NC2N,0,1
8650,132,Bogue Sound,229,Inf,NC2N,0,1
8651,141,Straits,35,48,HNRY2N,1,0
8652,141,Straits,48,63,HNRY2N,1,0
8653,141,Straits,76,91,HNRY2N,1,0
8654,141,Straits,76,91,HNRY2N,1,0
8655,141,Straits,76,91,HNRY2N,1,0
8656,141,Straits,76,91,HNRY2N,1,0
8657,141,Straits,76,91,HNRY2N,1,0
8658,141,Straits,76,91,HNRY2N,1,0
8659,141,Straits,76,91,HNRY2N,1,0
8660,141,Straits,91,104,HNRY2N,1,0
8661,141,Straits,91,104,HNRY2N,1,0
8662,141,Straits,91,104,HNRY2N,1,0
8663,141,Straits,91,104,HNRY2N,1,0
8664,141,Straits,91,104,HNRY2N,1,0
8665,141,Straits,91,104,HNRY2N,1,0
8666,141,Straits,91,104,HNRY2N,1,0
8667,141,Straits,91,104,HNRY2N,1,0
8668,141,Straits,91,104,HNRY2N,1,0
8669,141,Straits,91,104,HNRY2N,1,0
8670,141,Straits,91,104,HNRY2N,1,0
8671,141,Straits,91,104,HNRY2N,1,0
8672,141,Straits,91,104,HNRY2N,1,0
8673,141,Straits,91,104,HNRY2N,1,0
8674,141,Straits,91,104,HNRY2N,1,0
8675,141,Straits,104,119,HNRY2N,1,0
8676,141,Straits,104,119,HNRY2N,1,0
8677,141,Straits,104,119,HNRY2N,1,0
8678,141,Straits,104,119,HNRY2N,1,0
8679,141,Straits,104,119,HNRY2N,1,0
8680,141,Straits,104,119,HNRY2N,1,0
8681,141,Straits,104,119,HNRY2N,1,0
8682,141,Straits,104,119,HNRY2N,1,0
8683,141,Straits,104,119,HNRY2N,1,0
8684,141,Straits,104,119,HNRY2N,1,0
8685,141,Straits,104,119,HNRY2N,1,0
8686,141,Straits,104,119,HNRY2N,1,0
8687,141,Straits,104,119,HNRY2N,1,0
8688,141,Straits,104,119,HNRY2N,1,0
